Latitude,Longitude,Hour
29.733904,-95.419712,14
29.733997,-95.417338,20
29.73403,-95.416174,23
29.733997,-95.417338,20
29.732494,-95.441378,22
29.732334,-95.450215,14
29.732334,-95.450215,21
29.732709,-95.436375,17
29.732825,-95.439908,15
29.732825,-95.439908,9
29.732334,-95.450215,13
29.732825,-95.439908,9
29.732334,-95.450215,21
29.732334,-95.450215,20
29.732334,-95.450215,10
29.732494,-95.441378,23
29.732537,-95.438164,20
29.728459,-95.545237,16
29.727639,-95.548145,16
29.727639,-95.548145,19
29.727514,-95.55393,12
29.727639,-95.548145,8
29.727639,-95.548145,7
29.727639,-95.548145,7
29.727639,-95.548145,12
29.727639,-95.548145,9
29.727639,-95.548145,22
29.727639,-95.548145,7
29.727639,-95.548145,15
29.727639,-95.548145,17
29.727639,-95.548145,4
29.729684,-95.599698,15
29.725702,-95.651925,19
29.729851,-95.59584,23
29.729952,-95.584083,6
29.727606,-95.568235,22
29.727576,-95.573197,15
29.729628,-95.605343,14
29.727827,-95.561708,23
29.727827,-95.561708,12
29.729851,-95.59584,12
29.729851,-95.59584,6
29.729952,-95.584083,17
29.729851,-95.59584,10
29.730576,-95.592383,5
29.729684,-95.599698,23
29.730576,-95.592383,21
29.730576,-95.592383,13
29.727463,-95.559457,0
29.729851,-95.59584,14
29.727606,-95.568235,11
29.727463,-95.559457,1
29.727463,-95.559457,20
29.729086,-95.634855,1
29.729086,-95.634855,13
29.732529,-95.653645,13
29.731153,-95.652108,19
29.813142,-95.309789,13
29.783135,-95.377721,11
29.582209,-95.46955,9
29.582993,-95.464091,13
29.582993,-95.464091,4
29.766454,-95.625532,8
29.691846,-95.319496,20
29.692304,-95.321141,10
29.59058,-95.463654,11
29.594256,-95.461285,5
29.591712,-95.460481,23
29.669338,-95.33741,14
29.671794,-95.346713,10
29.606556,-95.501027,21
29.813142,-95.309789,12
29.813142,-95.309789,22
29.850193,-95.306615,0
29.649257,-95.23371,14
29.764518,-95.497007,0
29.764518,-95.497007,16
29.726386,-95.657889,15
29.864761,-95.373085,18
29.864864,-95.365616,22
29.864851,-95.366497,11
29.864716,-95.376212,20
29.864809,-95.369565,17
29.683798,-95.269483,8
29.770942,-95.642121,22
29.76122,-95.463349,19
29.813142,-95.309789,9
29.813142,-95.309789,20
29.813142,-95.309789,18
29.813142,-95.309789,12
29.813142,-95.309789,2
29.631086,-95.352041,6
29.932459,-95.625718,8
29.88056,-95.463033,19
29.653727,-95.563137,6
29.735212,-95.35182,22
29.799088,-95.357353,1
29.756256,-95.382099,18
29.756288,-95.377682,5
29.685319,-95.498472,18
29.701847,-95.617499,21
29.701871,-95.615644,7
29.720494,-95.418265,0
29.720494,-95.418265,9
29.720494,-95.418265,2
29.720494,-95.418265,1
29.756581,-95.400118,8
29.756581,-95.400118,12
29.610079,-95.481411,20
29.592158,-95.488914,13
29.665738,-95.275172,19
29.655032,-95.366405,12
29.654881,-95.364734,0
29.655032,-95.366405,11
29.664057,-95.56755,16
29.664057,-95.56755,11
29.731216,-95.559902,9
29.731216,-95.559902,6
29.720609,-95.559418,20
29.731224,-95.559605,12
29.720609,-95.559418,23
29.720609,-95.559418,22
29.720609,-95.559418,18
29.720609,-95.559418,12
29.735045,-95.515527,8
29.792647,-95.46242,23
29.707725,-95.273507,12
29.813142,-95.309789,17
29.802108,-95.499329,11
29.668151,-95.3055,13
29.70687,-95.4965,16
29.708881,-95.496686,20
29.700774,-95.515816,9
29.730445,-95.352913,6
29.729519,-95.349865,16
29.744941,-95.380867,18
29.855069,-95.392781,21
29.85506,-95.394015,19
29.85506,-95.394015,1
29.85506,-95.394015,10
29.853585,-95.403032,9
29.768964,-95.415201,14
29.630328,-95.335197,5
29.719342,-95.367463,11
29.719219,-95.367285,19
29.725633,-95.377911,2
29.72948,-95.384254,8
29.725633,-95.377911,18
29.725633,-95.377911,14
29.653426,-95.376046,20
29.65693,-95.376127,10
29.822102,-95.426818,11
29.725395,-95.369708,2
29.728491,-95.375017,17
29.748357,-95.256692,12
29.830795,-95.444743,14
29.83071,-95.369729,16
29.769715,-95.352155,23
29.623813,-95.23396,13
29.627169,-95.233963,18
29.623813,-95.23396,17
29.623813,-95.23396,12
29.627169,-95.233963,19
29.623813,-95.23396,11
29.623813,-95.23396,12
29.623813,-95.23396,14
29.623813,-95.23396,13
29.623813,-95.23396,12
29.623813,-95.23396,20
29.623813,-95.23396,16
29.623813,-95.23396,8
29.623813,-95.23396,22
29.623813,-95.23396,11
29.623813,-95.23396,12
29.767481,-95.412586,7
29.813142,-95.309789,9
29.766753,-95.41257,8
29.771884,-95.412668,10
29.864212,-95.302516,5
29.860794,-95.302502,19
29.866865,-95.302535,15
29.696961,-95.331618,1
29.696961,-95.331618,22
29.696961,-95.331618,2
29.696961,-95.331618,22
29.696961,-95.331618,17
29.614439,-95.210171,9
29.637744,-95.359479,5
29.759995,-95.351269,15
29.760261,-95.347092,6
29.760261,-95.347092,17
29.795378,-95.313205,22
29.959694,-95.430414,23
29.959694,-95.430414,13
29.741754,-95.33022,1
29.743077,-95.334805,15
29.743113,-95.335768,1
29.743113,-95.335768,2
29.743113,-95.335768,2
29.759632,-95.365521,15
29.723243,-95.367703,17
29.723243,-95.367703,0
29.730403,-95.379723,18
29.755034,-95.37589,0
29.755027,-95.376792,16
29.8123,-95.401743,8
29.799851,-95.401499,13
29.802903,-95.401553,22
29.679853,-95.419474,23
29.694855,-95.127692,18
29.729749,-95.308937,14
29.920659,-95.077957,19
29.610607,-95.221988,20
29.761453,-95.375534,11
29.761453,-95.375534,11
29.761453,-95.375534,18
29.765429,-95.375721,14
29.761453,-95.375534,21
29.761453,-95.375534,16
29.761453,-95.375534,14
29.761453,-95.375534,16
29.761453,-95.375534,16
29.761453,-95.375534,9
29.761453,-95.375534,16
29.761453,-95.375534,22
29.761453,-95.375534,15
29.761453,-95.375534,14
29.761453,-95.375534,15
29.761453,-95.375534,20
29.761453,-95.375534,16
29.761453,-95.375534,12
29.601068,-95.215844,0
29.608484,-95.219556,15
29.613586,-95.223799,13
29.610039,-95.220288,11
29.610039,-95.220288,12
29.889639,-95.42706,10
29.890569,-95.422549,8
29.834992,-95.3443,18
29.73396,-95.466561,10
29.730586,-95.466455,22
29.736637,-95.466609,16
29.74795,-95.46698,9
29.731577,-95.466476,22
29.736637,-95.466609,11
29.738035,-95.466636,17
29.731577,-95.466476,19
29.736637,-95.466609,15
29.587163,-95.226332,17
29.599694,-95.213624,23
29.602236,-95.20766,14
29.589977,-95.224709,14
29.593957,-95.228306,18
29.865423,-95.380487,5
29.870916,-95.439861,13
29.870916,-95.439861,21
29.746676,-95.358829,3
29.743887,-95.361194,19
29.743887,-95.361194,11
29.743887,-95.361194,7
29.750433,-95.355877,22
29.743887,-95.361194,23
29.746676,-95.358829,9
29.743887,-95.361194,17
29.747441,-95.35823,1
29.748931,-95.35704,21
29.784548,-95.313639,18
29.795493,-95.313825,16
29.88146,-95.505458,16
29.79194,-95.313181,21
29.791896,-95.316511,13
29.602097,-95.211523,23
29.602097,-95.211523,19
29.602097,-95.211523,0
29.601533,-95.213086,9
29.601785,-95.212319,4
29.602097,-95.211523,10
29.602097,-95.211523,20
29.601785,-95.212319,22
29.601533,-95.213086,20
29.602097,-95.211523,2
29.602097,-95.211523,2
29.601166,-95.21455,10
29.602097,-95.211523,17
29.779738,-95.158289,14
29.779738,-95.158289,19
29.779738,-95.158289,19
29.779738,-95.158289,23
29.779738,-95.158289,9
29.779738,-95.158289,10
29.686106,-95.558575,19
29.686106,-95.558575,12
29.600964,-95.266661,21
29.686106,-95.558575,16
29.600964,-95.266661,15
29.686106,-95.558575,18
29.779738,-95.158289,0
29.600964,-95.266661,18
29.686106,-95.558575,15
29.686106,-95.558575,7
29.882401,-95.549206,12
29.779738,-95.158289,15
29.779738,-95.158289,19
29.886863,-95.549893,19
29.879084,-95.549652,9
29.879084,-95.549652,10
29.603057,-95.20976,19
29.601785,-95.212319,5
29.603871,-95.208499,23
29.779738,-95.158289,7
29.902996,-95.55295,9
29.903058,-95.55301,10
29.902996,-95.55295,13
29.902996,-95.55295,20
29.902934,-95.552891,23
29.902996,-95.55295,12
29.902996,-95.55295,18
29.902996,-95.55295,16
29.902996,-95.55295,15
29.686106,-95.558575,14
29.779738,-95.158289,7
29.902996,-95.55295,10
29.902996,-95.55295,10
29.902871,-95.552831,22
29.902996,-95.55295,16
29.849296,-95.186357,14
29.849296,-95.186357,14
29.879003,-95.549339,4
29.849296,-95.186357,12
29.886863,-95.549893,9
29.779738,-95.158289,23
29.902996,-95.55295,13
29.886863,-95.549893,15
29.779738,-95.158289,5
29.902996,-95.55295,18
29.903058,-95.55301,17
29.886863,-95.549893,8
29.902996,-95.55295,16
29.902996,-95.55295,21
29.902996,-95.55295,7
29.879003,-95.549339,3
29.779738,-95.158289,5
29.779738,-95.158289,5
29.913282,-95.556185,11
29.913223,-95.556186,16
29.913223,-95.556186,0
29.939673,-95.332781,17
29.644751,-95.157192,18
29.867156,-95.563574,8
29.939673,-95.332781,19
29.609553,-95.48529,2
29.887329,-95.301111,12
29.939673,-95.332781,11
29.644751,-95.157192,20
29.939157,-95.388362,23
29.939571,-95.347927,11
29.939418,-95.364052,12
29.939418,-95.364052,16
29.939571,-95.347927,15
29.939157,-95.388362,11
29.939157,-95.388362,13
29.938047,-95.472007,16
29.937993,-95.474858,13
29.779738,-95.158289,21
29.779738,-95.158289,21
29.752119,-95.558525,16
29.779738,-95.158289,9
29.939405,-95.366404,15
29.794039,-95.563072,20
29.745051,-95.556608,9
29.745051,-95.556608,8
29.939561,-95.348522,4
29.939571,-95.347927,17
29.939571,-95.347927,9
29.939474,-95.357491,14
29.939474,-95.357491,16
29.887329,-95.301111,17
29.779738,-95.158289,14
29.779738,-95.158289,13
29.93918,-95.394192,17
29.779738,-95.158289,9
29.939146,-95.389219,13
29.767242,-95.561895,1
29.779738,-95.158289,19
29.93918,-95.394192,11
29.779738,-95.158289,12
29.93918,-95.394192,7
29.767242,-95.561895,19
29.93918,-95.394192,9
29.939157,-95.388362,19
29.939146,-95.389219,14
29.939157,-95.388362,9
29.763798,-95.559229,20
29.767242,-95.561895,19
29.939405,-95.366404,7
29.613096,-95.493074,15
29.939405,-95.366404,1
29.939389,-95.369566,23
29.939418,-95.364052,6
29.939474,-95.357491,6
29.939474,-95.357491,7
29.938543,-95.354382,23
29.93802,-95.473433,12
29.779738,-95.158289,13
29.939793,-95.314565,6
29.939474,-95.357491,21
29.939405,-95.366404,16
29.634802,-95.165492,14
29.813142,-95.309789,9
29.939405,-95.366404,9
29.813142,-95.309789,12
29.777102,-95.314299,14
29.734265,-95.351029,12
29.712271,-95.369687,8
29.712271,-95.369687,12
29.750252,-95.462955,17
29.750044,-95.467181,14
29.750044,-95.467181,18
29.750095,-95.459736,15
29.749731,-95.485777,22
29.750057,-95.492493,15
29.749826,-95.482459,7
29.749731,-95.485777,11
29.749731,-95.485777,19
29.749975,-95.497661,19
29.749882,-95.497185,8
29.750284,-95.502187,21
29.749882,-95.497185,12
29.748343,-95.418184,20
29.746479,-95.450619,14
29.746479,-95.450619,19
29.746479,-95.450619,20
29.746479,-95.450619,14
29.733604,-95.380642,4
29.739797,-95.375665,6
29.74488,-95.371707,18
29.733604,-95.380642,8
29.738638,-95.376596,0
29.729272,-95.384044,6
29.751356,-95.366528,12
29.761878,-95.35819,11
29.752085,-95.365943,14
29.751356,-95.366528,9
29.751356,-95.366528,9
29.75731,-95.361797,17
29.624983,-95.34474,15
29.701567,-95.504525,6
29.638573,-95.502987,14
29.638573,-95.502987,11
29.667482,-95.504152,8
29.642425,-95.503012,10
29.667482,-95.504152,13
29.667482,-95.504152,9
29.667482,-95.504152,12
29.667482,-95.504152,7
29.642425,-95.503012,11
29.667482,-95.504152,9
29.649282,-95.503053,14
29.66544,-95.504641,13
29.646887,-95.503052,22
29.836467,-95.3142,19
29.824285,-95.313763,8
29.711316,-95.496804,8
29.714306,-95.527244,15
29.714338,-95.538884,11
29.714477,-95.52534,12
29.71445,-95.527735,6
29.714266,-95.531271,20
29.714292,-95.529219,16
29.714292,-95.529219,12
29.714338,-95.538884,22
29.714306,-95.527244,18
29.714266,-95.531271,8
29.698209,-95.569352,14
29.698118,-95.578173,9
29.904828,-95.293008,9
29.752006,-95.575189,5
29.657557,-95.462368,18
29.657557,-95.462368,14
29.659625,-95.499288,7
29.583798,-95.477796,22
29.583754,-95.480262,13
29.583798,-95.477796,11
29.659941,-95.305658,10
29.661869,-95.302361,14
29.661869,-95.302361,15
29.870916,-95.439861,2
29.669272,-95.532414,4
29.872936,-95.465177,7
29.880074,-95.602404,20
29.880074,-95.602404,18
29.732799,-95.358667,15
29.7569,-95.379908,7
29.800188,-95.698983,15
29.800188,-95.698983,18
29.800188,-95.698983,16
29.800188,-95.698983,7
29.800188,-95.698983,19
29.800197,-95.692179,8
29.800188,-95.698983,20
29.865344,-95.318351,9
29.864764,-95.293161,18
29.716296,-95.505251,17
29.888136,-95.499052,5
29.775095,-95.382759,15
29.772176,-95.382939,15
29.786024,-95.391913,7
29.814433,-95.331786,19
29.873804,-95.396429,19
29.873792,-95.397164,23
29.656298,-95.328673,7
29.72868,-95.478136,4
29.767535,-95.340708,10
29.763791,-95.403726,10
29.763791,-95.403726,19
29.687653,-95.364104,4
29.732443,-95.348411,22
29.730578,-95.349127,10
29.710178,-95.356174,8
29.703523,-95.358742,13
29.716932,-95.353478,2
29.703523,-95.358742,14
29.687658,-95.363865,12
29.684593,-95.365119,4
29.700837,-95.359366,16
29.700837,-95.359366,10
29.693548,-95.361478,9
29.687658,-95.363865,14
29.646092,-95.368277,9
29.687653,-95.364104,9
29.631974,-95.367905,20
29.687653,-95.364104,18
29.687653,-95.364104,14
29.643158,-95.259743,12
29.643136,-95.261305,9
29.557755,-95.124636,14
29.686436,-95.371102,13
29.742228,-95.553266,12
29.636926,-95.341581,9
29.636926,-95.341581,16
29.637687,-95.326109,15
29.637687,-95.326109,1
29.637672,-95.32421,15
29.637672,-95.32421,11
29.637687,-95.326109,3
29.637687,-95.326109,18
29.93189,-95.386761,1
29.948351,-95.389331,10
29.950762,-95.388219,7
29.948335,-95.390641,6
29.948335,-95.390641,17
29.948335,-95.390641,11
29.948351,-95.389331,11
29.948335,-95.390641,19
29.851471,-95.313155,10
29.871016,-95.349071,13
29.907261,-95.473365,7
29.907261,-95.473365,12
29.627849,-95.386738,19
29.627849,-95.386738,20
29.767713,-95.357427,17
29.767713,-95.357427,15
29.767713,-95.357427,12
29.767713,-95.357427,21
29.767713,-95.357427,4
29.767713,-95.357427,17
29.767713,-95.357427,13
29.767713,-95.357427,5
29.767713,-95.357427,12
29.813142,-95.309789,17
29.767713,-95.357427,16
29.767713,-95.357427,0
29.767713,-95.357427,12
29.767713,-95.357427,23
29.767713,-95.357427,14
29.767713,-95.357427,11
29.767713,-95.357427,13
29.767713,-95.357427,17
29.767713,-95.357427,11
29.767713,-95.357427,20
29.767713,-95.357427,3
29.767713,-95.357427,10
29.768022,-95.358046,11
29.767713,-95.357427,13
29.767713,-95.357427,20
29.767713,-95.357427,23
29.720511,-95.602507,20
29.599572,-95.144793,7
29.733834,-95.598298,8
29.733834,-95.598298,1
29.731851,-95.599288,22
29.733834,-95.598298,3
29.733834,-95.598298,4
29.811082,-95.554592,20
29.723283,-95.600228,9
29.869882,-95.342612,15
29.869882,-95.342612,11
29.869882,-95.342612,19
29.869882,-95.342612,19
29.869882,-95.342612,19
29.674474,-95.241297,5
29.872567,-95.501949,18
29.697853,-95.268216,12
29.696315,-95.266766,23
29.690359,-95.236415,10
29.801518,-95.369877,19
29.771782,-95.325551,15
29.696006,-95.551942,0
29.696294,-95.55668,11
29.705495,-95.516867,16
29.705528,-95.516867,19
29.705495,-95.516867,15
29.698317,-95.500554,8
29.69872,-95.50809,4
29.699739,-95.596035,7
29.786676,-95.470784,16
29.652376,-95.208035,6
29.774305,-95.374599,20
29.774605,-95.374758,19
29.670253,-95.365994,15
29.795857,-95.355289,10
29.771938,-95.409642,8
29.771194,-95.409635,12
29.771348,-95.409488,15
29.771348,-95.409488,23
29.776304,-95.409715,22
29.776674,-95.40973,8
29.778483,-95.409779,19
29.771348,-95.409488,21
29.776304,-95.409715,22
29.771348,-95.409488,22
29.774114,-95.409697,7
29.771194,-95.409635,13
29.770492,-95.409613,17
29.776674,-95.40973,10
29.771348,-95.409488,14
29.768968,-95.409593,18
29.771194,-95.409635,12
29.770492,-95.409613,10
29.771194,-95.409635,10
29.770492,-95.409613,14
29.769701,-95.409605,17
29.774114,-95.409697,11
29.768968,-95.409593,12
29.770492,-95.409613,10
29.771348,-95.409488,16
29.768968,-95.409593,22
29.776674,-95.40973,14
29.768968,-95.409593,5
29.768968,-95.409593,12
29.774849,-95.409697,23
29.768968,-95.409593,22
29.766807,-95.409549,16
29.770492,-95.409613,15
29.768264,-95.409571,9
29.771348,-95.409488,18
29.771348,-95.409488,11
29.771348,-95.409488,21
29.771348,-95.409488,11
29.771348,-95.409488,18
29.771348,-95.409488,14
29.771348,-95.409488,10
29.771348,-95.409488,15
29.771348,-95.409488,15
29.771348,-95.409488,17
29.771348,-95.409488,19
29.771348,-95.409488,10
29.771348,-95.409488,16
29.771348,-95.409488,19
29.771348,-95.409488,12
29.771348,-95.409488,20
29.771348,-95.409488,14
29.771348,-95.409488,19
29.771348,-95.409488,20
29.771348,-95.409488,10
29.771348,-95.409488,11
29.771348,-95.409488,19
29.771348,-95.409488,18
29.771348,-95.409488,14
29.771348,-95.409488,8
29.706889,-95.408871,8
29.70693,-95.410901,10
29.619174,-95.476017,0
29.744884,-95.323749,15
29.733924,-95.289583,18
29.733924,-95.289583,15
29.733924,-95.289583,16
29.735743,-95.295411,20
29.733924,-95.289583,13
29.696615,-95.357751,20
29.81395,-95.455511,18
29.813935,-95.458647,8
29.813935,-95.458647,15
29.814117,-95.450096,16
29.813935,-95.458647,9
29.813935,-95.458647,8
29.813955,-95.453836,21
29.813959,-95.448252,23
29.813959,-95.448252,19
29.81394,-95.457602,8
29.73499,-95.454005,18
29.705814,-95.246936,11
29.690286,-95.588041,18
29.847166,-95.344647,15
29.764226,-95.311414,11
29.654004,-95.374419,11
29.64464,-95.374213,13
29.783653,-95.468126,6
29.791426,-95.468097,17
29.791426,-95.468097,1
29.791426,-95.468097,15
29.791426,-95.468097,22
29.791426,-95.468097,7
29.791426,-95.468097,22
29.845381,-95.476357,7
29.845515,-95.330803,18
29.620823,-95.43514,19
29.805917,-95.390438,15
29.72799,-95.497524,15
29.72798,-95.498534,20
29.72799,-95.497524,10
29.726766,-95.616279,17
29.621426,-95.381424,11
29.861183,-95.570432,9
29.861183,-95.570432,11
29.861183,-95.570432,8
29.861183,-95.570432,8
29.861183,-95.570432,9
29.861183,-95.570432,10
29.618479,-95.383417,4
29.906619,-95.180595,7
29.752984,-95.372902,1
29.755947,-95.370568,3
29.758972,-95.368172,17
29.748557,-95.376404,15
29.748557,-95.376404,12
29.743618,-95.380301,3
29.746681,-95.377882,20
29.845865,-95.280447,12
29.776405,-95.3211,22
29.871185,-95.345622,10
29.855673,-95.36297,6
30.105663,-95.26971,20
30.105663,-95.26971,13
29.616048,-95.386224,6
29.618021,-95.386424,11
29.621995,-95.386555,16
29.666954,-95.56468,5
29.666954,-95.56468,9
29.666954,-95.56468,21
29.666954,-95.56468,15
29.666907,-95.568871,16
29.666954,-95.56468,18
29.666954,-95.56468,16
29.666954,-95.56468,9
29.874129,-95.4297,3
29.777957,-95.688409,13
29.677595,-95.562716,1
29.686518,-95.562575,7
29.681238,-95.562505,22
29.686518,-95.562575,17
29.686518,-95.562575,18
29.681778,-95.562516,20
29.677595,-95.562716,1
29.681778,-95.562516,6
29.721954,-95.538929,7
29.624751,-95.367416,16
29.624751,-95.367416,14
29.61903,-95.197354,13
29.61903,-95.197354,7
29.831362,-95.495503,11
29.833013,-95.494632,0
29.680387,-95.331973,13
29.740525,-95.58763,22
29.740525,-95.58763,22
29.740525,-95.58763,14
29.690453,-95.366572,9
29.689563,-95.36404,9
29.689563,-95.36404,7
29.690453,-95.366572,13
29.690453,-95.366572,15
29.647168,-95.517986,12
29.687197,-95.327264,19
29.687143,-95.324473,16
29.72059,-95.374179,10
29.713858,-95.359381,13
29.711518,-95.35589,9
29.711518,-95.35589,1
29.719821,-95.372959,10
29.721416,-95.375474,17
29.722696,-95.377605,1
29.723327,-95.3788,2
29.724534,-95.380632,16
29.718358,-95.370286,6
29.676497,-95.334535,17
29.622561,-95.366372,16
29.681765,-95.328796,13
29.691308,-95.294547,22
29.692246,-95.527188,14
29.73005,-95.418597,18
29.692246,-95.527188,21
29.73005,-95.418597,10
29.73005,-95.418597,16
29.73005,-95.418597,21
29.73005,-95.418597,15
29.722341,-95.492091,12
29.706437,-95.509864,4
29.706437,-95.509864,9
29.718117,-95.496577,18
29.722341,-95.492091,21
29.661508,-95.557917,13
29.661469,-95.557953,14
29.692246,-95.527188,8
29.661456,-95.557965,11
29.661456,-95.557965,10
29.694948,-95.523068,13
29.678941,-95.537909,17
29.652913,-95.56732,15
29.678941,-95.537909,16
29.686357,-95.531147,8
29.671274,-95.546092,12
29.674605,-95.542532,16
29.813142,-95.309789,15
29.678941,-95.537909,0
29.692246,-95.527188,13
29.692246,-95.527188,23
29.725229,-95.480718,7
29.724053,-95.490656,13
29.725229,-95.480718,18
29.718117,-95.496577,22
29.718117,-95.496577,7
29.718117,-95.496577,19
29.712946,-95.502614,6
29.712946,-95.502614,8
29.712946,-95.502614,7
29.706891,-95.509423,10
29.706437,-95.509864,17
29.718117,-95.496577,0
29.716353,-95.498745,9
29.661482,-95.557941,20
29.661482,-95.557941,1
29.661508,-95.557917,14
29.680028,-95.536743,11
29.661482,-95.557941,1
29.680028,-95.536743,21
29.67976,-95.537002,20
29.67976,-95.537002,22
29.67976,-95.537002,14
29.661482,-95.557941,1
29.661482,-95.557941,3
29.67976,-95.537002,15
29.672597,-95.544654,4
29.674605,-95.542532,18
29.676122,-95.540955,17
29.650136,-95.570501,8
29.664355,-95.553359,2
29.692246,-95.527188,23
29.656322,-95.561949,0
29.650136,-95.570501,12
29.650136,-95.570501,14
29.653863,-95.564818,5
29.664355,-95.553359,2
29.692246,-95.527188,12
29.653863,-95.564818,19
29.657868,-95.560342,11
29.653863,-95.564818,8
29.653863,-95.564818,0
29.653863,-95.564818,19
29.656322,-95.561949,6
29.664355,-95.553359,8
29.656322,-95.561949,6
29.692246,-95.527188,20
29.656322,-95.561949,6
29.656322,-95.561949,11
29.653863,-95.564818,8
29.664355,-95.553359,1
29.730087,-95.416419,12
29.692246,-95.527188,0
29.729987,-95.423869,0
29.730071,-95.422157,7
29.729345,-95.42796,15
29.730087,-95.416419,18
29.730071,-95.422157,7
29.73008,-95.417555,20
29.692246,-95.527188,15
29.729396,-95.427713,21
29.729396,-95.427713,22
29.728345,-95.441359,17
29.729345,-95.42796,19
29.729396,-95.427713,12
29.728873,-95.431653,18
29.728438,-95.443266,4
29.728726,-95.445163,14
29.728873,-95.431653,13
29.692246,-95.527188,23
29.728873,-95.431653,4
29.729345,-95.42796,14
29.728726,-95.445163,9
29.728345,-95.441359,18
29.728726,-95.445163,17
29.728604,-95.436564,20
29.692246,-95.527188,22
29.728581,-95.436928,19
29.728873,-95.431653,15
29.692246,-95.527188,18
29.728873,-95.431653,23
29.728726,-95.445163,8
29.728345,-95.441359,14
29.724053,-95.490656,11
29.820341,-95.543237,17
29.67655,-95.3439,3
29.707208,-95.553594,19
29.574775,-95.115226,15
29.574775,-95.115226,17
29.847305,-95.303568,22
29.848464,-95.303592,15
29.657294,-95.544096,10
29.817538,-95.490393,10
29.686346,-95.564563,12
29.686346,-95.564563,9
29.686346,-95.564563,21
29.686388,-95.558499,3
29.865942,-95.287996,19
29.643687,-95.511646,23
30.063972,-95.158823,12
29.82702,-95.524592,23
29.844137,-95.476187,12
29.762545,-95.350834,6
29.813142,-95.309789,23
29.813142,-95.309789,9
33.1589,-95.034453,7
29.813142,-95.309789,12
29.813142,-95.309789,19
29.813142,-95.309789,19
29.694005,-95.408159,4
29.694005,-95.408159,22
29.694005,-95.408159,23
29.694005,-95.408159,15
29.866876,-95.332932,16
29.866876,-95.332932,20
29.866876,-95.332932,14
29.866876,-95.332932,20
29.659819,-95.571688,10
29.663012,-95.583768,19
29.663012,-95.583768,7
29.663012,-95.583768,20
29.659229,-95.569612,12
29.659819,-95.571688,16
29.676897,-95.290842,13
29.72736,-95.481962,11
29.72736,-95.481962,9
29.72736,-95.481962,13
29.727372,-95.479857,12
30.053844,-95.14862,20
29.805944,-95.559708,11
29.805944,-95.559708,8
29.635793,-95.432889,19
29.83488,-95.546313,19
29.838266,-95.546329,9
29.667216,-95.43965,15
29.678004,-95.439793,14
29.690637,-95.439919,14
29.689647,-95.439912,18
29.68027,-95.439819,21
29.680017,-95.439811,14
29.676899,-95.439729,12
29.668831,-95.367615,6
29.668641,-95.362598,9
29.855066,-95.264166,23
29.854405,-95.256743,0
29.854405,-95.256743,0
29.854405,-95.256743,22
29.855066,-95.264166,23
29.66249,-95.452142,18
29.662438,-95.456185,21
29.66249,-95.452142,10
29.995267,-95.594653,16
29.707482,-95.307325,12
29.673228,-95.268224,14
29.671392,-95.266297,4
29.814964,-95.441197,20
29.814987,-95.429309,22
30.051684,-95.236676,7
29.735293,-95.505177,6
29.737467,-95.504893,18
29.675883,-95.274261,3
29.797749,-95.462692,1
29.746476,-95.387094,9
29.746476,-95.387094,17
30.048972,-95.179238,10
29.709335,-95.308842,17
29.709335,-95.308842,13
30.02602,-95.106372,23
29.698474,-95.499041,19
29.741573,-95.378511,3
29.741573,-95.378511,23
29.742099,-95.379353,8
29.741573,-95.378511,22
29.779271,-95.386617,7
29.775368,-95.390105,15
29.775368,-95.390105,13
29.776327,-95.389007,14
29.766583,-95.392443,11
29.775368,-95.390105,17
29.768997,-95.392018,15
29.768997,-95.392018,21
29.794527,-95.388046,12
29.795134,-95.387908,15
29.859761,-95.409647,17
29.885012,-95.287832,0
29.807347,-95.360104,8
29.829438,-95.419508,19
29.669928,-95.559657,18
29.67043,-95.553706,2
29.669928,-95.559657,19
29.669928,-95.559657,14
29.669928,-95.559657,12
29.670325,-95.557245,19
29.756895,-95.475129,22
29.756873,-95.48883,12
29.693956,-95.586051,12
29.693956,-95.586051,7
29.813142,-95.309789,9
29.837618,-95.253999,9
29.772836,-95.373554,16
29.671272,-95.543612,9
29.713482,-95.576338,16
29.691523,-95.60332,6
29.650082,-95.368786,22
29.650008,-95.373658,12
29.650082,-95.368786,7
29.669301,-95.351968,8
29.669301,-95.351968,0
29.669301,-95.351968,14
29.850549,-95.48024,9
29.850549,-95.48024,8
29.848171,-95.477732,20
29.848171,-95.477732,9
29.850549,-95.48024,7
29.850549,-95.48024,18
29.848171,-95.477732,19
29.568342,-95.106494,13
29.813142,-95.309789,8
29.642253,-95.378679,22
29.856717,-95.395916,22
29.856937,-95.386568,9
29.85691,-95.389738,21
29.856937,-95.386568,8
29.813142,-95.309789,5
29.85698,-95.393787,7
29.626858,-95.328115,16
29.626858,-95.328115,14
29.72305,-95.403405,7
29.722841,-95.408464,11
29.722841,-95.408464,18
29.722643,-95.609466,8
29.813142,-95.309789,0
29.676073,-95.337229,8
29.697529,-95.609162,21
29.750628,-95.382919,10
30.077771,-95.185127,9
29.686713,-95.239304,10
29.686713,-95.239304,20
29.620881,-95.346365,8
29.621217,-95.361675,19
29.620881,-95.346365,16
29.620881,-95.346365,12
29.620881,-95.346365,12
29.62121,-95.358075,10
29.620881,-95.346365,17
29.62521,-95.273784,10
30.060334,-95.161906,17
30.07267,-95.19779,0
30.07267,-95.19779,13
29.701156,-95.614479,9
